Sample ID	Tissue	Treatment	Timepoint	Species	B11	Na23	Mg26	Al27	P31	S34	K39	Ca44	Fe54	Mn55	Co59	Ni60	Cu63	Zn66	As75	Se78	Rb85	Sr88	Mo98	Cd111		NDVI800	NDVI850	reNDVI	PRI1	PRI2	PRI3	WBI	NDWI1	NDWI2	SR1	SR2	SR3	SR4	SR5	DWSI	SIPI	ARI1	ARI2	CRI1	CRI2	WCRI	CCI	CCI2	NIRv	R2131	R710	VIS_mean	NIR_mean	SWIR1_mean	SWIR2_mean	Chl	Car
E1.0_S57_4D_ZnEx_L	Leaf	ZnEx	4 d	Sorghum bicolor	14.15672277	4.197933092	1223.020653	2.041084271	7328.509991	12545.1666	44932.75425	611.7387488	13.47924851	84.95960456	0.000534096	0.118619766	9.733385347	101.6727606	0.001261712	0.015619731	0.094308359	0.478270034	24.08474545	0.004325722		0.698817491	0.747591156	0.334469492	0.020385599	0.028706535	0.036548473	0.968009489	0.043967042	0.043993223	1.448541657	1.88489902	5.098108006	7.694592748	2.035572519	0.767469245	0.77372817	-0.016020151	-0.693088024	0.069072058	0.053051907	0.259269016	0.301926289	0.447837725	30.23329976	18.90184511	21.16404198	8.85807903	42.57669201	25.70859526	14.28059467	196.489026	16.17466957
E1.0_S69_4D_ZnEx_L	Leaf	ZnEx	4 d	Sorghum bicolor	15.15781562	4.209722828	1157.792314	3.279044244	7031.954409	13472.29849	46639.96637	553.7229668	11.12681424	83.85926136	0.000744049	0.05688138	8.111484915	108.1156982	0.001229615	0.008009532	0.111051353	0.446332499	21.4101147	0.015947197		0.698366865	0.747057092	0.332474692	0.021920319	0.030136872	0.037873654	0.971745405	0.039933879	0.040028499	1.403277804	1.922758539	5.232465462	7.64349813	2.023551704	0.74148346	0.769328132	-0.016293792	-0.722893419	0.066263779	0.049969988	0.25445516	0.30656247	0.444934789	30.98387491	20.85967598	21.82109916	9.17043896	43.67858824	27.26958444	15.68918825	201.1096738	16.41382358
E1.0_S11_4D_ZnEx_L	Leaf	ZnEx	4 d	Sorghum bicolor	14.444382	7.882011671	1418.850078	1.95915719	8986.43956	16198.51857	51898.83637	637.9026993	12.52894582	81.59734739	0.001058979	0.167577212	10.35089918	136.8017902	0.001819707	0.007945318	0.128890787	0.449888957	23.25817031	0.005126172		0.672198044	0.729158577	0.301750192	0.019552655	0.027468235	0.034779365	0.973680067	0.037745889	0.037834525	1.362354756	1.82193453	5.09055218	7.192079434	1.883721023	0.679922118	0.75768213	-0.014709824	-0.622338436	0.06387819	0.049168366	0.2359622	0.30133168	0.409838239	28.43913614	20.80694863	22.38323734	9.524733523	41.71684021	26.89355057	15.66695956	181.770038	13.31955469
E1.0_S76_4D_ZnLim_L	Leaf	ZnLim	4 d	Sorghum bicolor	18.10354227	10.93046572	1576.370171	3.770225332	7638.935543	10573.20433	50228.8554	595.3799763	18.92093987	80.41895784	0.000828096	0.144809265	8.953970914	18.53575502	0.001412139	0.005602634	0.124284975	0.467554295	22.53919341	0.005550721		0.723917724	0.756546049	0.389860164	0.020992162	0.029613903	0.037583776	0.973160126	0.039534027	0.039635767	1.393077845	2.21980843	5.232761308	7.64477417	2.322344165	0.791357233	0.768527921	-0.021125825	-0.901705474	0.073110469	0.051984643	0.312289681	0.288251478	0.500427796	30.89870173	20.25719352	18.29286227	7.996861364	41.97832424	26.47288658	15.20867828	209.0662037	19.47058242
E1.0_S38_4D_ZnLim_L	Leaf	ZnLim	4 d	Sorghum bicolor	26.94848465	3.583874561	1800.404672	3.31999138	7715.869301	12319.98149	42528.65816	1208.998959	24.19737596	112.633834	0.002293807	0.060118695	10.46856763	58.13253905	0.001219802	0.005904955	0.095178519	0.796321426	25.45314559	0.004692507		0.739216924	0.767271936	0.424287754	0.020353577	0.02883087	0.036716355	0.970057976	0.04083976	0.040887128	1.416070331	2.383326875	5.466380443	8.060691346	2.543935081	0.842385752	0.780958474	-0.023372039	-1.010042413	0.075035254	0.051663214	0.33561044	0.277354294	0.537232698	31.94588338	20.1898891	16.92133328	7.5139364	42.5279798	26.28962919	15.1120571	220.3450973	21.77434694
E1.0_S17_4D_ZnLim_L	Leaf	ZnLim	4 d	Sorghum bicolor	9.375560831	4.86320287	1366.735996	2.608736886	6887.958943	9428.044137	47326.35957	865.7838677	31.9036381	91.85906217	0.001158743	0.061070579	10.11767171	71.33209432	0.001471492	0.009690942	0.103465176	0.647750884	20.61405012	0.003371961		0.745735563	0.773728203	0.421378227	0.02216164	0.031041441	0.039221021	0.974479124	0.037173636	0.037212083	1.378614713	2.468887827	5.708827541	8.249916587	2.525733356	0.828455677	0.784186462	-0.024022597	-1.026995437	0.079409689	0.055387093	0.350574176	0.2871542	0.535743107	31.88110901	21.20020687	16.86172149	7.29509158	42.11302177	26.80703651	15.83937953	219.0855783	21.60180593
E1.0_S25_7D_Ctrl_L	Leaf	Control	7 d	Sorghum bicolor	13.8675751	4.067018305	1562.963732	1.832985393	7251.833284	10726.07705	50553.9911	894.9870376	18.81723213	77.71246743	0.001683049	0.042935371	8.379985709	53.18490873	0.00201748	0.009868749	0.123055819	0.604104215	15.5841129	0.002791765		0.732001653	0.757341514	0.425896503	0.019756506	0.027944463	0.035613225	0.97172255	0.036845629	0.036839993	1.385487041	2.515161512	5.202696636	7.545257684	2.56233099	0.828629103	0.767827914	-0.020015598	-0.840829972	0.070481972	0.050466375	0.331565491	0.251502774	0.535334964	30.75046479	19.44095849	16.36639337	7.417762527	41.50847202	26.00601605	14.63749655	215.8501019	21.36680088
E1.0_S29_7D_Ctrl_L	Leaf	Control	7 d	Sorghum bicolor	9.869866203	6.807441263	1494.27843	1.964159102	6763.96979	10015.21714	43960.88824	734.0691634	30.23620576	81.89809176	0.001165245	0.078248894	8.916727975	28.08201386	0.002257588	0.008731201	0.107140454	0.454417198	15.47498451	0.0032798		0.716838299	0.752404491	0.370003163	0.023141093	0.031691623	0.039585121	0.974357755	0.036456905	0.03649358	1.356273881	2.222610574	5.255916577	7.491615269	2.213279657	0.761473258	0.764483088	-0.01855513	-0.783651948	0.071721797	0.053166667	0.300044599	0.289565401	0.480503253	30.27474037	21.17839168	19.00519335	8.121891583	41.64429505	26.97073257	15.97888148	203.346078	18.32785346
E1.0_S10_7D_Ctrl_L	Leaf	Control	7 d	Sorghum bicolor	15.7614263	7.780864651	1750.37415	2.55075784	7124.774704	11856.01198	43137.80871	741.1668965	20.05721715	90.64990843	0.000663166	0.106383316	10.02896206	19.37861825	0.001061788	0.006552946	0.116758235	0.476572319	16.39174904	0.002986404		0.233936088	0.240127721	0.142572922	0.002645427	0.004130272	0.005487557	0.99065964	0.012525128	0.012564582	1.114280577	1.305262593	1.463756553	1.638983434	1.347611198	0.206842117	0.246378992	-0.000949305	-0.056467788	0.002799087	0.001849782	0.055197262	0.039273339	0.159860192	13.915288	47.45785044	44.1062555	37.51439043	59.21132777	50.78288995	43.99246606	106.0355629	-12.8719263
E1.0_S4_7D_FeEX_L	Leaf	FeEX	7 d	Sorghum bicolor	1.263530957	0.666156964	167.7269947	0.164285065	828.5743603	1215.125925	4456.289432	55.75367997	3.701099749	6.985499265	5.19955E-05	0.008964989	0.873028015	1.832931333	0.000126582	0.000847075	0.01027912	0.03619775	1.348861385	0.000224548		0.706701417	0.735757636	0.386049553	0.022000396	0.029733862	0.037040474	0.975261917	0.035667238	0.035705333	1.347462592	2.265224738	4.873087489	6.864981859	2.303020604	0.751741406	0.745635293	-0.020122925	-0.842015192	0.065091084	0.044968159	0.302854574	0.264748308	0.490714291	29.57091679	21.524016	18.08643467	8.288352878	41.19583466	27.10845379	16.35158572	203.1140014	18.72706649
E1.0_S16_7D_FeEX_L	Leaf	FeEX	7 d	Sorghum bicolor	17.19905516	3.85096725	1755.685552	1.995670509	8603.3342	13552.7139	41668.71843	890.2842506	38.35778332	91.11666738	0.001263169	0.050685062	9.991613624	44.8164595	0.00166312	0.010372727	0.104651276	0.483374579	17.06949954	0.00244033		0.718795782	0.74517195	0.403514395	0.022078628	0.030307843	0.038136566	0.973162281	0.037948615	0.038041461	1.373334924	2.339311708	4.898699104	7.084214533	2.40286205	0.785508358	0.752531505	-0.020092242	-0.851355349	0.066624235	0.046531993	0.311577271	0.26383036	0.507990385	30.45706044	20.94532822	17.55730754	8.014442132	41.71108284	26.75858515	15.84199068	210.5557374	20.09413866
E1.0_S73_7D_FeEX_L	Leaf	FeEX	7 d	Sorghum bicolor	11.78231852	7.625290239	1791.597648	2.708730107	7326.299792	12574.40813	42435.36383	688.3345311	40.88778932	64.72714606	0.000985611	0.109924834	8.831479327	17.28315762	0.001467184	0.00639549	0.111792891	0.44766039	12.62725012	0.003130006		0.689250842	0.71987633	0.371296988	0.019342864	0.026981651	0.034139083	0.974626196	0.036066231	0.036151508	1.349402163	2.161091085	4.545314764	6.412575802	2.219599625	0.726777068	0.729994895	-0.017171549	-0.744606241	0.05778715	0.040615602	0.267402026	0.255489	0.47212088	29.88783858	21.90740276	19.44216337	9.124079433	42.68097295	28.05620389	16.76495568	204.9537293	18.17179163
E1.0_S15_7D_FeLim_L	Leaf	FeLim	7 d	Sorghum bicolor	12.63255602	4.079701343	1573.423082	2.274811676	6504.547189	10179.62029	41312.33117	995.5669301	13.6435694	105.9704716	0.001289947	0.035967088	9.206304175	35.35550785	0.0015314	0.00888848	0.111000188	0.640486489	18.73046229	0.003132622		0.613557458	0.684671141	0.249935341	0.013383082	0.020579038	0.027307495	0.968973583	0.043173388	0.043266251	1.420191946	1.515846545	4.320286724	6.296865963	1.673317627	0.61755216	0.733170443	-0.009743429	-0.423511986	0.050960031	0.041216602	0.174368574	0.2777037	0.345776884	26.66914678	19.4779245	25.86035282	11.52348331	42.76714292	26.34563892	14.93207206	164.3178976	8.740678744
E1.0_S34_7D_FeLim_L	Leaf	FeLim	7 d	Sorghum bicolor	11.34585375	3.974792693	1576.855748	1.791531704	6812.853023	11807.17983	40939.69608	774.4535446	91.16782552	102.6182301	0.001385058	0.039694554	10.15796427	26.29161465	0.004608666	0.006991299	0.099724055	0.504443675	18.05564187	0.003467675		0.5827204	0.666932654	0.221924541	0.011566087	0.018342184	0.024628474	0.972534123	0.037971594	0.038045719	1.378688125	1.424834699	4.512958804	6.275275116	1.574161572	0.554077542	0.735390553	-0.009711815	-0.41936857	0.046708238	0.036996423	0.158595663	0.277831723	0.314021058	25.1626116	20.76698226	27.29588237	12.40260891	42.57025668	26.99388657	15.67239689	150.52322	5.853505447
E1.0_S59_7D_FeLim_L	Leaf	FeLim	7 d	Sorghum bicolor	5.995336518	4.230974178	1573.286166	1.271327543	7153.452093	10937.36606	50713.2188	650.0218215	24.67119172	81.50919487	0.001070897	0.074030034	8.715371578	26.1144388	0.001434982	0.011635646	0.123016081	0.47277621	14.18973756	0.003061076		0.570974662	0.656566563	0.211017914	0.014476115	0.021298635	0.027587431	0.972270741	0.038720575	0.038830645	1.374046546	1.384125137	4.294116325	6.012949611	1.535859432	0.528494434	0.724588338	-0.009567163	-0.403390027	0.045045411	0.035478248	0.155724995	0.279287992	0.298115035	24.07458578	19.98549622	27.31333337	12.56203221	41.53327943	26.53992706	15.25900785	141.3537794	4.543362315
E1.0_S19_7D_ZnEx_L	Leaf	ZnEx	7 d	Sorghum bicolor	25.22579824	4.930273758	1199.841292	2.403007279	7781.012459	11936.12873	45351.47373	1007.939441	21.28777193	108.7280983	0.001197683	0.048594647	9.293647375	125.7635952	0.002039444	0.012885985	0.086084214	0.648871258	27.91797019	0.004481141		0.732600851	0.762330166	0.402948867	0.02181561	0.03024464	0.038164827	0.974608878	0.035740511	0.035789553	1.363656102	2.37868661	5.42218595	7.787278152	2.405425252	0.796381432	0.772552423	-0.022438417	-0.902245674	0.079393748	0.05695533	0.345065751	0.283162296	0.514499507	29.45777936	20.03669356	16.67075899	7.248104998	39.69348885	25.65187128	15.08134673	201.7052572	19.24285434
E1.0_S67_7D_ZnEx_L	Leaf	ZnEx	7 d	Sorghum bicolor	14.48494939	8.998418191	1274.932006	2.233372514	8602.732574	14405.5608	50151.54564	663.5155245	23.52626843	83.54002942	0.000788766	0.041772517	10.06023304	113.9289201	0.001130137	0.007491357	0.117682075	0.426437608	26.54390586	0.004794082		0.701410642	0.740892034	0.350214761	0.020599688	0.028938252	0.036774987	0.975017373	0.03287581	0.0329438	1.34983282	2.11838839	4.97056638	7.120094394	2.109736202	0.730758669	0.754807109	-0.0169032	-0.683643429	0.07091001	0.05400681	0.286501568	0.285368364	0.457587943	28.36828395	20.91911789	19.10924847	8.218622872	39.96151124	26.15291705	15.93652877	189.0814456	16.1488757
E1.0_S58_7D_ZnEx_L	Leaf	ZnEx	7 d	Sorghum bicolor	20.04536293	4.189369241	1337.136345	3.022555078	7390.341441	14140.23215	48657.60573	811.8096621	19.64880909	91.22867705	0.000776171	0.101627673	8.92829948	130.3614116	0.001094851	0.012091922	0.092248595	0.570064994	27.41072739	0.005105748		0.720779118	0.755044418	0.38235416	0.024113287	0.032715596	0.040695646	0.972643874	0.040856261	0.040920595	1.386014314	2.176791145	5.218993463	7.616071545	2.280018924	0.777623723	0.767730762	-0.020779199	-0.894002961	0.071752121	0.050972922	0.3044797	0.295295588	0.493076261	31.01075586	20.49449703	18.82410178	8.190048192	42.38948335	26.91211029	15.38110641	208.9691209	19.17017244
E1.0_S46_7D_ZnEx_L	Leaf	ZnEx	7 d	Sorghum bicolor	12.58865453	4.100234413	1169.316917	2.172743926	6573.875263	13388.84659	45966.96011	559.7309474	16.15324456	64.29744697	0.001657166	0.116362061	7.231147671	114.7693402	0.00161477	0.002212472	0.089652187	0.447561651	20.95530728	0.004579506		0.743032383	0.780911901	0.387302827	0.025135953	0.034612426	0.043255302	0.971681993	0.040844441	0.040922932	1.399679033	2.219711598	5.859373823	8.745574991	2.308080935	0.810794443	0.795399812	-0.023155959	-0.963624395	0.086438528	0.063282568	0.33957707	0.323927947	0.505010168	30.9209443	20.3107896	17.98547609	7.331671138	40.99855401	25.70082585	15.13371866	205.3570056	19.19064518
E1.0_S50_7D_ZnEx_L	Leaf	ZnEx	7 d	Sorghum bicolor	18.14013291	3.907747777	1251.498004	2.131605357	6842.844205	13976.03196	45665.98965	766.593447	18.13669013	85.61022437	0.000735272	0.091198747	8.284390371	121.7749952	0.001240936	0.007692561	0.092259984	0.544852076	26.24983453	0.004607722		0.739502239	0.770941024	0.407154856	0.021204663	0.030111568	0.038355247	0.972359574	0.038934144	0.038974031	1.395511107	2.358833429	5.551898387	8.179763063	2.429482713	0.823283999	0.784098705	-0.022530044	-0.923009555	0.083173819	0.060643775	0.346664562	0.290111643	0.5209159	30.29588485	19.92539386	16.80303324	7.163934287	40.38805802	25.39117865	14.96084759	206.4522424	19.91661304
E1.0_S40_7D_ZnLim_L	Leaf	ZnLim	7 d	Sorghum bicolor	9.196781432	5.193279183	1644.915719	10.31687299	7491.581419	11395.28271	42178.65535	687.3378839	58.13583575	61.33486916	0.00103429	0.084803034	7.021440838	19.98427862	0.002247713	0.005230918	0.107279452	0.509213917	16.90043641	0.003211162		0.365088007	0.37261753	0.235198884	0.007202855	0.009422863	0.011594372	0.983628816	0.021684743	0.021680441	1.190484927	1.549477782	1.835841225	2.200631986	1.653962238	0.352885917	0.376727937	-0.002400292	-0.130238088	0.005502407	0.003102115	0.082806438	0.060818451	0.271186051	19.80940531	37.22595058	32.77304159	25.95735373	53.81381208	42.12239775	32.99559187	161.9542271	2.634114097
E1.0_S18_7D_ZnLim_L	Leaf	ZnLim	7 d	Sorghum bicolor	9.839568727	5.023573097	1531.120361	1.560631064	7104.812389	11025.72605	43530.34845	657.6018201	27.35635331	77.85320572	0.002294646	0.048300816	8.030373153	33.59635747	0.001168704	0.004784526	0.112682354	0.430327952	13.07030867	0.002239629		0.714280368	0.743699978	0.389491056	0.022666535	0.030953494	0.038716436	0.974426544	0.036883849	0.036967172	1.352298541	2.292277661	5.002582277	7.091589043	2.324030949	0.763441693	0.752156241	-0.020255523	-0.854224678	0.066883335	0.046627812	0.307139045	0.272405763	0.496044749	30.12294004	21.32681833	18.06174226	8.154463042	41.51756311	27.07092541	16.15055395	206.0878113	19.16034366
E1.0_S33_7D_ZnLim_L	Leaf	ZnLim	7 d	Sorghum bicolor	10.5211491	4.334019096	1515.063593	4.242605129	6274.743736	11235.00539	39968.44596	635.4855166	28.00611801	59.12954694	0.000543677	0.044283197	7.023770077	14.9289429	0.001028673	0.002570759	0.09938939	0.427415395	14.96095837	0.003052926		0.731630515	0.756566394	0.42023828	0.019424208	0.027754657	0.035477689	0.974072858	0.037501987	0.037513856	1.380588944	2.471353554	5.140387555	7.472779142	2.522996337	0.817012517	0.765800697	-0.020743602	-0.855375583	0.07383933	0.053095728	0.335578604	0.259066687	0.528959939	30.16924894	19.15885913	16.31096862	7.349251825	40.70302984	25.64772527	14.48256448	210.5806115	20.58585287
E1.0_S71_14D_Ctrl_L	Leaf	Control	14 d	Sorghum bicolor	15.13490574	9.248859989	1842.745898	2.08432533	7845.133987	13339.05287	46173.43158	583.6810787	19.68259443	88.40564425	0.000812875	0.05263638	9.980698569	21.46721596	0.001573863	0.004673527	0.118688292	0.387131735	16.21782866	0.002985121		0.729579274	0.761774198	0.399333385	0.016412352	0.025061149	0.033461113	0.970688726	0.043530718	0.043591839	1.421433211	2.283345116	5.280478231	7.867797955	2.384274064	0.826886212	0.777931341	-0.019631982	-0.835195049	0.076158724	0.056526742	0.316863491	0.276065829	0.512070694	31.03818075	19.91680923	17.76706629	7.655255932	41.8081389	25.79129968	14.95432598	211.4933627	20.19031423
E1.0_S41_14D_Ctrl_L	Leaf	Control	14 d	Sorghum bicolor	11.05873736	6.54731556	2101.452369	2.810222812	10267.51365	11388.97992	54596.41221	1266.072461	24.40474552	143.722864	0.002527133	0.134812498	10.54355253	51.96435263	0.00222916	0.012109703	0.131135896	0.932908585	22.28509265	0.003696992		0.762794063	0.778876205	0.501589525	0.020623821	0.028194392	0.035244479	0.967122099	0.042936098	0.042881713	1.472152814	3.020018156	5.170364211	8.082461194	3.162070782	0.95610813	0.781440397	-0.015779734	-0.709716425	0.066727795	0.050948061	0.349238896	0.206009719	0.604285851	34.30776859	18.45504272	14.21026885	6.742206126	44.39512531	26.00171891	13.94464043	248.9806727	27.14437302
E1.0_S62_14D_Ctrl_L	Leaf	Control	14 d	Sorghum bicolor	17.34873111	4.32725453	1821.404983	1.969603179	7494.614057	12190.82156	37767.1961	807.5741996	22.92208676	104.9276923	0.000994638	0.092722504	11.42294556	28.62412445	0.001820983	0.012565669	0.0875985	0.496511133	21.69231905	0.002828845		0.739908903	0.765853104	0.433252799	0.019578534	0.027895143	0.035775041	0.96667099	0.046056129	0.046088853	1.443911852	2.465235875	5.272329929	7.923822478	2.610134498	0.872739181	0.779616496	-0.020989711	-0.895863903	0.073845011	0.0528553	0.339709457	0.256647348	0.545087879	31.58012474	18.84397752	16.30915264	7.278072912	41.96241489	25.43767958	14.2239127	220.1231261	22.2327069
E1.0_S56_14D_FeEX_L	Leaf	FeEX	14 d	Sorghum bicolor	19.50338048	8.929824034	1768.693188	2.768791141	7329.979418	10398.0448	33457.10457	733.35513	44.36259792	77.29124529	0.002873927	0.048304102	8.686833352	14.220179	0.002918908	0.005552555	0.083115524	0.451575886	16.71700694	0.0025708		0.725072909	0.755083386	0.4215613	0.011452149	0.019462271	0.027019724	0.966858513	0.043879075	0.043936932	1.451223139	2.33144335	5.267068099	7.782326302	2.541191119	0.859181075	0.777823781	-0.021065857	-0.897173059	0.071475285	0.050409427	0.321092597	0.24778242	0.536133977	30.88010464	18.44406538	16.7096463	7.616163867	41.93062584	25.20962067	13.87925506	215.7238545	21.1896117
E1.0_S75_14D_FeEX_L	Leaf	FeEX	14 d	Sorghum bicolor	9.6004238	6.316164635	1486.640599	1.222594434	6849.93661	10235.0383	43459.94862	407.9410595	22.5645999	39.85275118	0.000637676	0.085254159	4.722193293	15.93247635	0.001143205	0.009180832	0.108821631	0.26694048	7.956842408	0.001379964		0.718803183	0.752694858	0.385170728	0.017447129	0.026206734	0.034353792	0.974900301	0.03798974	0.038073343	1.354923776	2.235584777	5.40705459	7.617742515	2.296671611	0.765955054	0.769026479	-0.022029541	-0.932832778	0.073036481	0.05100694	0.312171195	0.287540118	0.496474027	30.43745471	21.17978776	18.34377184	8.067430725	41.64257249	27.18083984	15.95826201	206.0104084	18.97498529
E1.0_S60_14D_FeEX_L	Leaf	FeEX	14 d	Sorghum bicolor	6.814971029	3.793520372	1201.148565	1.206146643	6292.505455	7311.984234	44431.38835	396.1827577	21.96172725	33.72534636	0.000540391	0.131416126	4.1996306	13.91220718	0.001459298	0.005744715	0.094865396	0.320369289	6.927089548	0.001115762		0.734885028	0.760275693	0.445509638	0.009011772	0.017213826	0.025213578	0.968467255	0.041318598	0.041314399	1.434220795	2.536492134	5.314581943	7.825870527	2.715058736	0.875281254	0.779320296	-0.021242866	-0.901802271	0.072381533	0.051138667	0.337358806	0.232444219	0.558316331	31.19734357	18.97643609	15.6102696	7.239452208	41.88102692	25.414495	14.35101226	221.451307	22.4675079
E1.0_S66_14D_FeLim_L	Leaf	FeLim	14 d	Sorghum bicolor	6.879354302	6.181578637	1554.363715	2.81087508	8024.92046	12129.23483	53766.07271	547.8766108	7.627658174	84.14825348	0.001113275	0.077789604	9.050997276	33.21742211	0.0015513	0.015381345	0.119836255	0.449908869	19.70179717	0.003366611		0.461871489	0.5705048	0.140699097	-0.018660704	-0.012123144	-0.006015305	0.966984978	0.045004822	0.045077409	1.452740931	1.133210702	3.548011204	5.016188458	1.326374623	0.444898684	0.700801591	-0.003509589	-0.148471828	0.038250241	0.034740653	0.104353783	0.19720177	0.2059077	19.5392992	18.05075124	31.72886257	15.35802966	41.63038107	24.99887468	13.71908776	108.4431986	-3.022249781
E1.0_S53_14D_FeLim_L	Leaf	FeLim	14 d	Sorghum bicolor	13.56252124	4.628070759	1821.119903	2.996323164	8563.514196	12296.93988	50327.26334	1152.820327	16.3841806	170.4679827	0.002778625	0.078157553	10.08677242	92.91327805	0.002100454	0.012655963	0.115432448	0.657304426	23.45964169	0.005337732		0.506119867	0.602679728	0.180533736	-0.004321705	0.002308274	0.008431469	0.967254905	0.044118714	0.044210849	1.447026855	1.228076099	3.853474558	5.468486125	1.443831315	0.502375565	0.717606782	-0.005617014	-0.234401066	0.040266063	0.034649049	0.122875241	0.221634768	0.260457262	21.12065848	18.42574388	28.76021712	13.88449907	41.07046642	24.7530316	13.91550194	123.8915897	1.057629421
E1.0_S26_14D_FeLim_L	Leaf	FeLim	14 d	Sorghum bicolor	13.70793483	6.187181094	1658.171869	2.668580299	6248.211355	9998.571306	38526.30276	576.3771255	34.08202782	65.36502115	0.001419292	0.090078992	8.586313345	35.0772862	0.003380827	0.012537294	0.106515376	0.314312999	13.37818097	0.001848536		0.303558673	0.41375265	0.071463324	-0.02204277	-0.017204432	-0.012634893	0.97094775	0.037340523	0.037438282	1.37993883	0.961431075	2.596665814	3.422588434	1.150128326	0.245339976	0.615905565	-0.001522109	-0.062700574	0.023512024	0.021989915	0.072668298	0.132111279	0.101955391	12.50455873	19.46724667	35.66202449	20.36769946	40.63099554	25.65837471	14.71617759	55.89102983	-13.26538232
E1.0_S47_14D_ZnEx_L	Leaf	ZnEx	14 d	Sorghum bicolor	33.12362315	3.775990058	1281.202665	7.907262428	5056.501513	9128.09408	29564.05026	598.3865663	19.59284945	29.15986124	0.000751858	0.037056448	7.649225698	59.70854021	0.002618045	0.005630613	0.071460259	0.333713715	12.48987536	0.001660231		0.717577474	0.743374036	0.420624487	0.011826287	0.020198504	0.028112327	0.978356933	0.032771866	0.032800064	1.328135975	2.522556581	5.232843521	7.179988508	2.534192042	0.782228375	0.757093265	-0.020272131	-0.84513026	0.067712021	0.04743989	0.316260105	0.238219193	0.529093899	29.91527812	21.32884043	16.41328414	7.727192191	41.17357452	27.53674445	16.36586207	211.8064736	20.51730547
E1.0_S52_14D_ZnEx_L	Leaf	ZnEx	14 d	Sorghum bicolor	9.095632388	4.184986767	1038.980599	2.11484831	6072.435758	12095.17512	42827.11909	455.1761948	15.79490056	32.58593416	0.001615595	0.06604254	6.892193119	102.9904825	0.001058748	0.006673517	0.091237329	0.357193593	13.27495141	0.002301053		0.732651399	0.758540739	0.43966552	0.011592111	0.01949185	0.027096963	0.968587683	0.043655265	0.04365134	1.451905298	2.446092563	5.217161088	7.761396254	2.662187317	0.875314088	0.775572401	-0.021195602	-0.904912531	0.070992206	0.049796603	0.331005661	0.239256658	0.551386063	31.27938638	18.56258065	15.99498944	7.406160474	42.04324795	25.2598208	13.98925573	220.9008949	22.24404321
E1.0_S63_14D_ZnEx_L	Leaf	ZnEx	14 d	Sorghum bicolor	14.37633215	5.122991911	1286.752297	4.32639668	6262.734941	11595.05522	38777.48084	1381.933218	273.3509976	46.36747565	0.006082407	0.11425855	9.132521382	212.3311927	0.011979625	-0.001006052	0.10966001	0.62442611	16.07531003	0.003564402		0.716007874	0.750395598	0.382252622	0.017268233	0.025846118	0.033860737	0.971761805	0.042090489	0.042181427	1.416661329	2.14714336	5.087006289	7.504690912	2.282209648	0.794703922	0.767835607	-0.020088209	-0.840283362	0.072961912	0.052873703	0.304854892	0.280454986	0.493071117	29.95038051	19.24124561	18.23866585	7.999480048	41.1242868	25.50396781	14.49429156	202.6192071	18.56981083
E1.0_S61_14D_ZnLim_L	Leaf	ZnLim	14 d	Sorghum bicolor	11.70269781	5.153885108	1774.896026	3.725192478	6891.093235	9418.910237	38482.4447	1126.670487	23.86821507	66.65536255	0.003972861	0.047423885	5.064530745	103.046052	0.002048298	0.012143217	0.11472217	0.624116364	12.68092536	0.002074713		0.743930876	0.773567394	0.419249348	0.01898114	0.027782372	0.03587311	0.970696843	0.041820204	0.041863435	1.416609574	2.425094198	5.574615365	8.304440495	2.514697632	0.851507202	0.787016299	-0.021695215	-0.92885339	0.079391012	0.057695797	0.340482402	0.278964768	0.534400283	31.85046698	19.61617716	16.95855661	7.278689774	42.12279803	26.04712269	14.69446738	218.6749184	21.55415366
E1.0_S39_14D_ZnLim_L	Leaf	ZnLim	14 d	Sorghum bicolor	12.24057877	4.734253052	1494.04115	6.859784021	6329.043121	7261.150307	29664.4275	579.314282	15.84891652	81.61902708	0.001099412	0.041165189	5.25724361	9.716934823	0.001328566	0.007628179	0.077244309	0.423056358	14.08446262	0.002246204		0.728134471	0.760068538	0.396348325	0.01928893	0.027645167	0.035370828	0.970209045	0.042440923	0.042491934	1.422698729	2.279200409	5.272185764	7.815990087	2.376856945	0.827073492	0.775984962	-0.019672965	-0.839236037	0.073980755	0.05430779	0.317266183	0.275335382	0.510944457	31.061749	19.0837216	17.89196554	7.730002514	41.99008247	25.76710982	14.33027645	211.9235655	20.12701758
E1.0_S21_14D_ZnLim_L	Leaf	ZnLim	14 d	Sorghum bicolor	8.281158092	4.645588259	1453.568485	2.131878101	5875.286546	7627.837676	31547.68938	484.957845	27.23500566	38.10462893	0.000698044	0.035384579	4.436353059	11.60177808	0.001923754	0.007472226	0.092848484	0.290375068	9.53934333	0.001349115		0.719527021	0.750223678	0.399617657	0.018836346	0.027164787	0.035022395	0.973968412	0.038778452	0.038830321	1.363842027	2.322899373	5.206330672	7.400738467	2.387432004	0.782959499	0.761726285	-0.02049223	-0.881187506	0.068460647	0.047968417	0.307012811	0.269987371	0.50920231	30.9404211	21.1374194	17.95505511	8.089790841	42.32041197	27.4678615	16.04255313	212.9051808	20.14103247
